ROI1,ROI2,ROI3
0.0939971149429857,0.11369270434036506,0.13460926721118963
0.658420996218984,0.13333689863675316,0.28753939026384756
-0.5972856245029268,-0.0859937015375735,0.24201032932933977
0.21419372356179847,0.3526240149329602,0.9964000319518552
1.001351921718521,1.1024586656885127,1.484874440947917
0.042371049196238623,0.3935279793777878,0.012596921950035778
-1.3076630522726995,-0.08902221123110209,-1.5191767709748907
-0.6418125338074165,-0.6719999482502467,-0.5803224335600958
-0.27393499924501463,-0.29663538597985833,-0.22988083123797395
-0.913348465530593,-0.3249271593910204,-0.6914403168454265
-1.2725670343117386,-0.41362510413046233,-0.6089520466587778
-0.6750314961611161,-0.7193719903120597,0.06364338185403398
-0.33873775329686806,-0.4943548726062557,0.7982895536631901
0.5576780814973613,-0.12562137229732334,-0.27354610311911937
1.2383458608129443,0.5619200769846433,0.8023314177766785
1.995101096593267,0.5338396542253093,0.7682750493378433
1.1369875468917312,0.4098693638969104,0.8097288517570872
0.993896195851384,0.9237531972639996,0.3967168199136934
0.46053277576672197,0.872428838471931,-0.13863236724281192
0.7780703216105956,0.9668758605060175,-0.05295137804988894
0.5172953964368152,0.8649653592762138,0.27026527223290503
0.7062754522007774,0.3925393914081844,0.07478054474797859
0.6904392373824693,0.057975418869264536,-0.6940427245613251
1.13736080874313,0.8355603409501797,0.23665012375523692
1.397705968486733,1.1686326244428988,0.6559384646443976
0.8948087927573433,1.6498958224317535,0.12934489957333115
-0.5927970515430984,1.5563744499537284,-0.34773383708331496
-0.037819362739723625,1.2079271946717793,-0.6333494685478951
-0.2550813836855868,0.48347842172233774,-0.3926825766385724
0.41033783712543453,0.5367469671810772,0.270338104652947
0.010380651378606814,0.09331494699241194,0.5936861590373087
1.209455173629391,0.9707720215052094,2.0932241994122447
0.9964809269439983,1.2980554425642807,1.5827563210058873
0.6190621079902797,0.8108740452075096,0.6724976041046613
-0.061286421402851586,0.6012979465755107,-0.2736398870585073
0.4300746271098283,0.3984920240348234,0.03472413610844929
1.3924998890485816,0.3096891491799319,0.22640615818747734
0.36538751050475154,0.17048083640476738,0.03958939943488098
0.1373496869995454,-0.08887200622797932,-0.28615260196386705
-0.020231698761669147,-0.012539488302758134,-0.771274411326917
0.8251803930052535,0.1349350832979083,-0.5824281301377315
0.7684146575803046,0.28596250369460724,-0.1906894256777787
0.8113327667866608,0.9182594773393002,1.1729335271864996
-0.3426155488258146,0.7966289531139639,0.044125670714805984
0.10470104839592231,0.3765107158026963,-0.6697850079062653
0.6005976397679466,0.17203121753520667,-0.4972717336604976
0.07844620899377193,0.24480848251248574,0.10067219782010345
0.5636663935742527,0.5901755642154309,0.8364405048063661
1.264097016814975,0.6445194028598958,0.20167638796140672
1.7630082558013627,1.0276080920241728,1.1604800500150712
1.453620737824227,1.3049484406031289,1.0921494799129563
2.0044388605447305,1.9462594404813445,0.9670077135362162
1.7537961043733168,2.388152247058568,0.7004350156427475
0.507204455462946,1.6225855643313685,-0.11566383523431839
-0.43703252414800237,0.5261391110702192,-1.3421857237847772
-1.122459931161029,-0.16393757396446917,-1.2817705665243297
-0.27392838210922055,-0.47201388086774054,-1.6394678360266097
-0.28494683043427377,-0.6438106254670266,-1.3678566203695983
0.7409522950401137,0.13654761390982756,-0.12720613175910647
0.6795027734998321,-0.09697268901031195,-0.29443807742552147
2.090765142109797,0.522506411198243,1.0024674539809053
0.48292824876286033,0.7036614578824293,-0.21760943228950277
-0.20173597463665657,0.14570446505043183,-0.33823720796968354
-0.5014305476729602,0.17767211841983943,0.29255080468919903
0.23509591231788293,0.06738781959697265,0.7652948399627488
0.56354139108396,0.6671278869219351,0.2219229602960676
0.8532717728708568,0.45923916396478903,0.14938983021857172
1.1370258172978744,0.7955375188597029,-0.1940570447074653
-0.2274155140598538,-0.029233222558152194,-0.5823989535660224
1.4012545079795589,0.2694793265869839,-0.12018080079677718
1.0990273979211949,0.2666728250375215,-0.13610776304255312
-0.010442971977344147,0.0992324111201203,-0.4271010114588434
-0.7125014967978962,-0.27167256045714544,-1.4024240823157281
-0.8048119389868758,-0.44376496608939786,-2.0296320787190716
-0.789359322643129,-0.16124831872842063,-1.1984737135461427
0.28733586582163023,-0.40778076770301097,0.07908469498195339
0.7074084617682982,0.18151966193394373,1.2328901041019311
0.17981689924408384,0.05682188831484798,0.4735506774443886
0.4039994579461147,-0.2540037230898484,0.6779391496793122
0.4284976373264723,0.5092737416774369,-0.21382654313993957
-0.12175848574193901,0.001068500550138888,-0.5074923199594318
0.3251751743489762,0.06969326246037051,-0.11300870159143671
-0.15506604652869213,0.037303284765479915,-0.7773356648670542
-0.05155025456481062,-0.026038810619908138,-0.5513422510524144
-0.06526819439046044,-0.1263890547066808,0.3067412635344493
-0.8445959319092219,-0.6194722997821512,-0.8985656560398886
-0.8806429965048623,-0.9338479257269922,-0.8321912146700403
-0.7861529031389348,-0.9128519250737445,-0.6861216658950214
-0.8460709211134089,-0.6158353014789142,-0.10164413448958143
-0.27767437168168574,-0.659906574972198,0.498669611230235
0.2980987267247809,-0.6477442562281321,0.66565527147602
0.8302263282931425,-0.2181267362217688,1.0335276149489154
-0.019927158370402986,0.5548836690369509,1.3178267687384255
-0.31013123168302337,0.3042821741475544,-0.44684997501981294
-0.7766477684342351,-0.04897700436688749,-0.8035923943304397
-1.1449847410303644,-0.3641331374068353,-1.9815109125785646
-2.1892066340950262,-1.1998612562574085,-1.585676048542654
-2.953150530475872,-2.0348970409649603,-1.2214388480842182
-3.3994023134774536,-3.06764620759402,-1.7956686915444864
-2.275839725389435,-2.805466358054277,-0.9587772667602731
-2.665922657377625,-2.628105325717697,-1.3253865936987586
-1.3844484163512407,-2.8522870311412745,-1.411521275919363
0.10056306300870252,-1.606134614962077,0.05717627356993316
-0.6662648896924568,-0.7886586347764918,-0.38548799777837905
0.17484038741160107,-0.8008490713861228,0.4518235683413844
-0.6393886815354649,-0.9721786076938596,0.21895576100269512
-0.4874105942805926,-1.084472225578089,0.5803917028479062
-1.0881992361543755,-1.1578017837269692,-0.11470770647922379
-1.2828343039258625,-1.1563149708659584,-0.6426721567705235
-0.5347749374891568,-0.5575327915403893,-0.41373186411801455
-2.2648639724882615,-0.613498874976794,0.028567489186129388
-1.5168297250013532,-1.625191181536064,-0.08203647075723743
-0.8634547136377436,-1.4495756013172074,-0.3530549100662105
-0.5340965095297671,-1.1952158925520726,-1.1309151994195534
-0.9223093438545313,-0.907465005583446,-1.4963556831095792
-0.9080011261449523,-1.0192479591026298,-0.8129435413178553
-1.662716490539704,-1.0859610747282664,-0.9925220808137157
-0.11694485143717538,-1.2367911194835972,0.21962319655829493
-0.5035275536776062,-0.6090937047362038,0.34669616102965484
0.3042274418295584,0.0638708878645104,1.7520425452448833
0.22090591709251478,-0.18967571966284866,1.2415955520693915
-0.7939238426536742,-0.43158415864098804,0.20094185895915184
-1.259413977969869,-0.9600875483714766,0.3255808448869685
-0.8387939892690682,-1.576662055119939,0.7084070261923057
0.494164246431788,-0.9221822734277835,0.7319009430770946
1.451977886083652,0.1412279763400053,2.2939074930835206
1.5309013393634952,0.9388170759614146,1.790529977047994
2.3167518348246707,1.8238707336955857,2.6783301505983745
0.7909136076845457,1.5576655919554465,1.0443505833924562
0.36298584705085113,1.311724853263809,-0.022341204614523602
-0.6325598828566478,0.6061428548433211,-0.766020263886981
-0.3595811700447119,-0.6580011361084717,-1.2119305159197842
-1.4737718280503607,-1.6290256081847994,-2.0461664183901807
-1.161388504930236,-1.4651851589840967,-0.588716812370507
-0.8722188014267971,-1.581371132876071,-0.4284684284143256
-0.922194541937323,-1.9925738897589909,-1.507448726748745
-1.140063377049682,-2.0486290442543544,-1.434045484514229
-0.728508847910115,-1.4705583765944925,-1.3412777935776847
0.06892528546060386,-0.9012801963425093,-0.8172875994913854
0.7094005170200879,0.42271785913076804,0.7299420292187524
2.133032469499443,1.6921437367703829,3.110866382446942
1.1866564928521905,1.8799595378354907,2.391879007588399
1.0774351180341806,1.4347622204770505,1.5084234935676961
-1.1823309467514191,0.18601477654260423,-0.19903167612182943
-0.8951953769321701,-0.2813240273684332,-0.3974673986366264
-0.9323832604137845,-0.7370838310153055,-0.39496923719855564
-0.5762534179089266,-1.3908374098374876,-1.5914532805640789
-0.349581617581702,-0.9941973226274028,-1.8389147665987124
-1.2280353310060261,-0.8077171541024322,-0.8656930761589731
0.6623966523435773,-0.4397173235724273,-0.0689214731642316
0.30003220998010927,0.12727599248793636,0.14108320156271267
-0.2488913338517547,0.7008868310152805,0.9145061644267531
-0.2251600550852619,-0.23501390586729398,0.3648094394931698
-0.9910130748906051,-0.7620912526372909,-0.34819919748697853
-0.9161308363715726,-0.95955163812695,-0.5126551547320631
-0.5849451482000738,-1.4528493312088933,-0.44044889080747757
0.41970167543659775,-0.8238880887295907,1.5130400813476863
1.4290232806945744,0.21663136024230215,1.4451781550492888
2.1888803886727537,1.0281544036996342,1.70285704137764
0.777261850112632,1.4272812870802423,1.0147982459494735
-0.8033464763127228,0.7078829973980437,-0.09929537045281664
-0.4359694394795593,-0.05924979686999598,-0.7891360188009096
-0.7802451770384414,-0.5387147089971155,-1.1748136449421978
0.14954173518596836,-0.010900534739911585,0.07675476940519856
-0.5966531754878215,0.09132194119029474,0.10540341090901804
-0.6680703539159905,0.08742491786515318,1.003742032026138
-0.29364315713988165,-0.13085635034127047,0.2731974369548071
-0.08247379403035553,-0.19363856658542344,0.8011371676679055
0.5142435938843709,0.39756824409500735,1.3788932265582772
0.3018483476764477,0.12127216246268857,0.7541424697562705
0.29542936836369754,0.12682074830201093,0.23037115695596128
-0.06668106247755447,-0.16095582317026633,-0.47933906217426336
0.2821259680585998,-0.1243794617449176,0.020236158275070817
0.10253673569456476,-0.38114465782025947,-0.3725629211658678
-0.05586460156321235,-0.9251543413677095,-1.9000601111075495
-1.8186732363164293,-1.1191961806293766,-2.065470331901806
-1.3022206863050259,-1.0832926503866152,-2.5662405563901483
0.3089462716479704,-0.1878897975688204,-1.111241392637878
0.41200267061950885,0.019267786311703037,-0.6524247371179157
0.17686383236383782,0.5471614714994253,0.513901282003187
0.17490169735533326,0.9858681709813887,0.5579947353140057
1.7498263159479484,1.1116832755966506,1.2727226416796682
1.6282850897862013,2.295348428985673,1.5723398412053824
0.5703030718258104,2.1168870960830866,0.7071841855551041
0.7786457215540108,2.0580391643737204,1.1069591396776202
1.0675780921191582,1.766894665870517,1.3051760274319641
1.9086542780121658,1.540504110599879,2.17161378609381
1.1674617277475632,1.463719125665993,1.7509735923211807
0.17619835557464766,0.7740331338866323,0.8750819205800201
-1.4435433242201905,-0.1278682935934213,-0.6684325424745464
-0.16815311183979112,-0.09805036263590192,-0.11459334226818609
1.4841918173152107,0.6098567178976337,0.36903028460438214
0.319059891733118,1.0309804410020347,0.4379941564330856
0.03442716303248771,0.6492592331619244,0.2683432453713197
1.300713170973857,0.6009247693194449,0.514653948896367
-0.07737442356258578,0.6577865454124197,0.5059877172072187
-0.8535104009096013,-0.6214608633689159,-1.0494143577988566
-0.6594175279130973,-0.6861324994781848,-0.5720159979113808
-0.5191324399834433,-0.8032334458987294,-0.001970016335382766
-0.6307965314750172,-0.8955343816526063,0.20859018145613725
-1.137092001159704,-0.7052942949473004,0.110941551245236
-0.5442975077339698,-0.3020748252406248,0.010053539466987546
1.5103103148110981,0.09193331496095485,0.375347067644288
1.2936454033821396,0.4930428916176781,0.26380698780853185
1.4674034588772071,1.1620681929216743,0.4123437399842876
0.2852251504014283,0.8943917425840654,-0.13104188425452154
0.0936502310350561,0.7925974298197587,-1.208085406018312
-0.6522166696686995,-0.04185938748313291,-1.2214328987675889
-1.5112619594697603,-0.7897678723794763,-0.746026583510456
-1.7359749694650564,-1.3212305231553296,-1.2862379154724324
-1.4057322793118734,-1.6173899041222515,-0.9534949241096985
0.12407663137394818,-0.7860771844441024,0.030088141942588326
-0.2882564572575684,-1.0831108499560926,-0.6277597506473516
0.10196068373287245,-0.6186368825137477,-0.40910473352491966
0.1516380556871317,-0.3928792986950082,0.00028056937744633703
-0.039294233992900704,-0.4289695029458496,-0.09285447161425518
-0.7830849500285175,0.1265430226819346,-1.1152867661763364
-0.7277316344265305,0.20378075443739335,0.06564668723332012
0.01794314693547061,0.23827064532242218,1.6321318007688688
0.021786352182468428,0.8362523069667976,1.2203376014992644
-0.12380506581117906,0.7287859824434999,0.4891854915762009
-0.7214934877060902,0.24466821836314256,0.09276206684858558
-0.9299017789710604,-0.10963403507288871,-0.147831444335437
0.01661380698070697,-0.2890526629053914,-0.03434387343284964
-0.6042812681757921,-0.44170524509256426,-0.29652744346597243
-0.8970112793480467,-0.7934638734806886,0.2381788640823631
-0.5869507741871824,-1.0714369827132362,0.4901641288905617
1.4120564444117192,-0.35186348623841057,1.9667387331142878
2.7799909810156933,1.269971797582263,3.078567886456383
1.0464761497459745,1.7872580687302264,1.731832929415107
0.27013605095738863,1.559829981222376,1.5683674962422147
0.07572155459987391,0.8498430268996603,0.027074217789927642
-0.3866335680663166,0.3867753958697882,-0.5010972836711423
-0.13719318697736138,0.3211794963133236,-0.2740154849709327
0.34540845470714393,0.46062561279538117,0.882957003731101
0.028443489607929993,0.36977350336142717,0.6634697925843264
-0.5648213412735401,0.17856237384005896,0.16804979394766376
-2.2582060477995447,-0.5082245992611388,-1.4721140866292948
-2.5716631916127035,-1.620648034597809,-1.7996651031535287
-2.2673622627632732,-2.351586107588843,-1.9585437933262109
-1.5966768633526807,-2.3972272794595497,-1.529099735626571
-1.4226127751614204,-2.2028619951984667,-2.480800754722904
-1.2390709897225756,-2.4927100342383413,-1.6791743390502227
-1.8277302871459091,-2.277271907440075,-1.5442981239983133
-2.1741250946295163,-2.7878228732691164,-1.8599570461792465
-0.6014215249937176,-1.8895212965089623,0.27293826146779443
-1.0639228834459027,-1.4020321290823679,0.026293017738597886
-1.822756051039599,-1.3981124587063833,-0.4164810140700317
-0.16167037884263946,-1.1570447768092846,0.270103328572484
1.6776926093166604,0.5243894411683361,1.7635410435808252
1.1372749205640162,0.5289592815252032,0.9203795032833518
0.5200870828429254,1.1950353357332713,-0.25252704976937973
1.1315918291472418,1.018322992074512,0.2120980894303757
1.8317665166404729,1.7267546889911012,1.1730406582418897
1.516877250859625,1.4077462181063056,0.9943065470419653
0.4362628081493248,1.2322407160873146,-0.0493690349018514
0.8946141637167602,1.4900449174636987,0.38203626764067594
0.8623950947559501,1.1444703533976506,0.55603524753116
-0.2630036068202546,0.7009771133329035,0.37804612112744396
0.35359026847753094,0.990071495412372,-0.0914631170980265
0.03922623079586315,0.30738587469704964,-0.9144049316809251
-0.1422545199312681,0.001973364685253521,-0.8405375224508469
-0.5057393399615926,-0.5442892746182862,-1.4106633787268739
0.07905506077232871,-0.5245058055709225,-1.0023376704357518
-0.2238468481292873,-0.2512440683713928,-0.7795079531805725
-0.2026549895834963,0.20160264911778794,0.47137556296603395
0.791510009566802,0.6839687361658043,1.541411165971519
1.3035197268035834,1.0130645247463008,1.5320700315108482
1.3457065149148297,0.9563774958825167,1.578087874649231
0.36253145161832784,0.9137218180536589,1.6983206038548209
0.6645552715679682,1.0815295715038922,0.9883651978521755
-0.4924310517102062,0.5913740304958418,0.2763770959060994
-0.16024577784822974,0.522204977644833,0.12187375166740462
0.059000821230317184,0.00023883658045763088,0.2878060572463448
1.3029498374570785,0.5426532929955318,1.34759972097872
2.0383324201661783,1.4546086758217154,2.94536246597779
1.8357131970575868,1.871579801039516,1.5085957194910304
0.4751876515964093,1.544545214597147,0.38912323266790755
0.19766326227420047,0.6404317422737231,0.12122404312128544
0.6676706696085583,0.7496582099334871,0.5701041754040739
0.7407873631453987,1.2961701827326708,-0.332248027826594
-0.03262747372355685,1.1196027150098238,0.23479840566262727
-0.5965708227933971,0.26986356537965855,-0.8946769451020793
0.4056485924643441,0.3873708280575059,-0.1288790980648159
1.059974769772916,0.6527048340855851,0.07795047217587771
0.43109460356147045,0.48038848097314923,-0.45005569078870405
0.5056541818532811,-0.42348948688258686,-1.2887728953598654
-0.16381969866464877,-0.1470683502208632,-0.8096397759420256
-0.6926293621215717,-0.3580164807447763,-0.7757601817902006
0.5523226964313084,-0.07443058529614693,-0.7555074123627769
0.0975783742031684,-0.1956029198722262,-1.354952919713416
-0.13804756691725045,-0.4263349421093986,-0.9785599854947469
-0.7206208726961323,-0.46164665017304446,-0.43176882126847654
0.6505639287161107,0.09781947283258233,0.08986290473741433
-0.4482585297459533,-0.6221242936745373,-0.864672144028782
-0.7532237111195044,-1.154405789619329,-1.1210350785025485
-0.30252788104484735,-0.8100241557055632,-0.7317142907452778
0.6969995798401709,-0.23019669892507444,-0.33913485187969433
0.6168420547692408,0.5035806883025411,0.547598458223029
-1.2305797313707545,-0.32917714321187846,-0.04925629523805317
